SPK0_text,SPK1_text,SPK0_p1,SPK0_p3,SPK1_p1,SPK1_p3,prob_face_anger_SPK0,prob_face_contempt_SPK0,prob_face_disgust_SPK0,prob_face_fear_SPK0,prob_face_happiness_SPK0,prob_face_neutral_SPK0,prob_face_sadness_SPK0,prob_face_surprise_SPK0,smile_SPK0,prob_face_anger_SPK1,prob_face_contempt_SPK1,prob_face_disgust_SPK1,prob_face_fear_SPK1,prob_face_happiness_SPK1,prob_face_neutral_SPK1,prob_face_sadness_SPK1,prob_face_surprise_SPK1,smile_SPK1
"[""> How I don't""]",[' funny but like'],3.296825364045799,1.2623482942581177,4.116934219996135,0.139171302318573,0.0289442107081413,0.0290887631475925,0.038933615386486,0.0449115224182605,0.320365822315216,0.3265772670507431,0.0281341604888439,0.1830446287989616,0.0,0.1454590748995542,0.0187774171587079,0.0113686574622988,0.00730681871064,0.0244422676973044,0.3380041480064392,0.4520372480154037,0.002604381320998,1.0
"[""> How I don't""]","[' madness, ']",3.296825364045799,1.2623482942581177,5.500746647516887,0.139171302318573,0.0341067761182785,0.0528871942311525,0.018373504281044,0.004937768774107,0.4580607444047928,0.3657083481550217,0.0174895087257027,0.0484361544251441,1.0,,,,,,,,,
"[""> How I don't""]",['>'],3.296825364045799,1.2623482942581177,0.6333543658256531,0.6333543658256531,0.0540761992335319,0.0133824612945318,0.0187185225076973,0.0347986113280057,0.2579055808484554,0.3450817570090294,0.0339243680238723,0.2421124696731567,1.0,0.1523705840110779,0.0125477102585136,0.0065188597422093,0.0058975525200366,0.0087502662092447,0.4468919515609741,0.3644566953182221,0.0025663774693384,0.0
[' even know how that'],['>'],2.331197753548622,1.2623482942581177,0.6333543658256531,0.6333543658256531,0.039170242100954,0.0074180367402732,0.0191618494689464,0.0435052243992686,0.0985730521380901,0.5120675504207611,0.0736574653536081,0.2064465939998626,0.0,,,,,,,,,
[' would work. '],['>'],1.3899816572666168,1.2623482942581177,0.6333543658256531,0.6333543658256531,0.021477473527193,0.0231462541501969,0.0203508645296096,0.054927141033113,0.1719199813902378,0.4211862504482269,0.028868087939918,0.2581239342689514,0.0,0.3815598726272583,0.0094651292078197,0.0042192941531538,0.003190490277484,0.0090549896471202,0.2582311809062957,0.333544397354126,0.0007346306403633,0.0
['> Right. '],"["" it wouldn't > like""]",1.7788618952035904,0.47985631227493286,2.675487460490937,0.7676600217819214,0.0146227465942502,0.0318983726203441,0.0209495298564434,0.0115110949147492,0.5574709355831147,0.2007885634899139,0.0124867635779082,0.1502719819545745,0.0,,,,,,,,,
['> People '],[' on any level '],3.4734040896097818,0.3473076820373535,3.8228327333927155,1.036271333694458,0.0044508175458759,0.0219208519905805,0.007041523605585,0.0075036234222352,0.7204957008361816,0.0952537670731544,0.0050044825300574,0.1383292824029922,0.0,0.1248236764222383,0.0057488090048233,0.0081253890724231,0.0074345921166241,0.0074609693062181,0.447272464632988,0.3962681169311206,0.0028659468904758,1.0
['> I > would. '],['> like Puerto r'],2.488697826862335,0.4182601400784084,2.4840724170207977,0.33752384781837463,0.0033694022335112,0.0236313920468092,0.00596551138442,0.0034528755350038,0.782488489151001,0.0846621170639991,0.0036394760943949,0.092790750414133,0.0,,,,,,,,,
['> I > would. '],['ico be even'],2.488697826862335,0.4182601400784084,4.901084215845913,0.33752384781837463,0.0006948194466531,0.0170854998752474,0.0008747737621888,0.000829409743892,0.9282928347587586,0.0128657376393675,0.0006849031837191,0.0386720245704054,1.0,0.4370302148163319,0.0039881273871287,0.0114543673815205,0.015973600372672,0.001324035723519,0.2181060291826725,0.3095964170992374,0.0025272322003729,1.0
['> I > would. '],[' before > the >'],2.488697826862335,0.4182601400784084,3.730161185065905,0.6728492925564448,0.0007841561891837,0.01834985637106,0.0012137044832343,0.0007129491787054,0.9220525473356248,0.0215657274238765,0.0009658540802774,0.0343552380800247,1.0,,,,,,,,,
['> Okay. '],[' last > couple'],1.667683869600296,0.2735883891582489,5.86064600944519,1.376922369003296,0.0089034508448094,0.0313342504203319,0.0069372257799841,0.0019321249565109,0.5975929796695709,0.3030016954988241,0.0125609938986599,0.0377372624352574,1.0,0.6571091264486313,0.0031610381265636,0.0171296598855406,0.0160720820422284,0.0005904096615267,0.1125535536557436,0.1916857454925775,0.001698379026493,1.0
['> Yeah. '],[' of years >'],0.8419228754937649,0.22435446083545685,1.8756531476974487,0.8691725730895996,0.0409474566578865,0.0315903712064027,0.0275600928813219,0.0049940624507144,0.3485490262508392,0.4943155139684677,0.0381889123469591,0.0138545373454689,0.0,,,,,,,,,
"[""> Yeah > they weren't doing""]",[' were already incredibly impoverished'],2.4668803821259644,1.0234120972454548,7.504642486572266,1.4391040802001953,0.0124467780813574,0.0256011383607983,0.0174670199863612,0.0043533391784876,0.7380354762077331,0.1697934910655021,0.0156511592678725,0.0166516011580824,0.0,0.6722827222612169,0.0022636842525874,0.0145404699982868,0.0388706030531062,0.0004028989626224,0.1004267442557546,0.1686025940709644,0.002610299969092,1.0
"[""> Yeah > they weren't doing""]","["" in Greenland's ""]",2.4668803821259644,1.0234120972454548,4.60678094625473,1.4391040802001953,0.0116731122136116,0.029310417547822,0.0189980013296008,0.0033116407226771,0.7649446129798889,0.1522327929735183,0.009127524215728,0.0104019192978739,0.0,,,,,,,,,
"[""> Yeah > they weren't doing""]",['> about '],2.4668803821259644,1.0234120972454548,3.3755983312924704,0.4232127070426941,0.018987107463181,0.0301922907936386,0.0298350875149481,0.0438004068098962,0.5508855938911438,0.2347748395055532,0.0190248095430433,0.072499871533364,1.0,0.6675654470920562,0.0016074437880888,0.0138191191479563,0.0240037848241627,0.0002123256323102,0.0706567071378231,0.2208872042596339,0.001247985579539,1.0
[' too > well'],"[""> it's ""]",3.070914015173912,1.2124695479869843,2.2899340391159058,0.3312951326370239,0.0320527529343962,0.028495767712593,0.0489286739379167,0.0092986525502055,0.4823476850986481,0.2840741977095604,0.0184404406696558,0.0963617950677871,1.0,,,,,,,,,
['. Yeah '],"[""> Greenland's where""]",3.0598498980204263,0.8653215765953064,4.073990970849991,0.19609510898590088,0.0045242949388921,0.0157895304262638,0.0053249689284712,0.0041171222925186,0.8776045441627502,0.0465728938579559,0.0038235670188441,0.0422431383281946,1.0,0.7517664492130279,0.0016292311367578,0.0125355935189873,0.0194789296947419,0.0001916171750053,0.0621408432722091,0.1512590080499649,0.0009983241790905,1.0
"[""> it's > here. ""]",[' > everyone > wants'],1.9617537092417479,0.5214555189013481,4.568645636240642,1.8536484042803447,0.0051869306247681,0.0158474160358309,0.004017056687735,0.0014177086064592,0.9180302023887634,0.0380407493561506,0.0021724440623074,0.0152874923311173,1.0,,,,,,,,,
['> Right.'],[' to go because of global '],1.7393874004483223,0.09647160023450851,4.100297252337138,3.0865230560302734,0.0177596106193959,0.0283514315262436,0.0535203914390876,0.0024848778906743,0.7679986000061035,0.112002057954669,0.0099950357573106,0.0078879981301724,1.0,0.5585207611322403,0.0034975198097527,0.0158489068038761,0.0279913368634879,0.0021164287689316,0.174090539291501,0.2149415090680122,0.0029930016084108,1.0
[' > Well'],"[""> warming. That's ""]",1.7864996939897537,0.21320603042840958,2.588830749193827,1.1674914360046387,0.0161747483536601,0.0213913341984152,0.0164426582865417,0.0238360651303082,0.6813253343105317,0.1504839070141315,0.0275344042107462,0.0628115525469183,1.0,,,,,,,,,
[' > I mean'],['> what '],1.5238958448171616,0.5171634554862976,2.692707101504008,0.7481166124343872,0.0342725715599954,0.0093618684622924,0.0139313120162114,0.0400417135097086,0.1909626321867108,0.4225858226418495,0.0642480538226664,0.2245960980653762,0.0,0.0441220097709447,0.0205398494843393,0.0084016070934012,0.0206698587164282,0.4827263269573449,0.2320780573412776,0.1776492459699511,0.0138130289735272,0.0
[' like obviously I know'],"[""> I don't know, ""]",3.9812849164009094,0.5990268588066101,1.597867750770612,1.558278203010559,0.0357335940934717,0.0148922968655824,0.0290019554086029,0.0273897373117506,0.3777427021414041,0.3257663138210773,0.06053142179735,0.1289419857785105,0.0,,,,,,,,,
[' why he was doing it'],"[""> I don't know, ""]",2.858958625793457,0.5990268588066101,1.597867750770612,1.558278203010559,0.0725052859634161,0.0181505816290155,0.0707556240260601,0.0450656238012015,0.1793294299393892,0.4170674800872803,0.0525854937732219,0.1445404428988695,0.0,0.2035431065130978,0.022269524494186,0.1298413124866783,0.0097764615435153,0.4909711703658104,0.0369940831325948,0.1041227918118238,0.0024815518554532,1.0
"["" because he doesn't""]","[""> I don't know, ""]",2.358393225586042,0.5990268588066101,1.597867750770612,1.558278203010559,0.0266183257102966,0.0253109773620963,0.0123905727639794,0.0127738394774496,0.3557949751615524,0.4434620171785354,0.0282697511836886,0.0953795474022626,0.0,,,,,,,,,
[' like brown people but like'],"[""> I don't know, ""]",3.1903522193431852,0.5990268588066101,1.597867750770612,1.558278203010559,0.0392721651121974,0.0073077568958979,0.0316814934136346,0.0693803511559963,0.1588984839618206,0.205868212133646,0.0291019991040229,0.4584895521402359,0.0,0.202939592115581,0.0529807394370436,0.1395560892298817,0.0036273528239689,0.3925260320305825,0.0439794177189469,0.1639580454677343,0.0004327214031945,0.0
[' okay but like how'],"[""> I don't know, ""]",4.211290717124939,0.5990268588066101,1.597867750770612,1.558278203010559,0.0207328444346785,0.0064949396823067,0.0057491003535687,0.0453156011179089,0.1663114555180072,0.2404790578410029,0.0197246558498591,0.4951922923326492,0.0,,,,,,,,,
[' will logistically would that'],"[""> I don't know, ""]",5.915451955795288,0.5990268588066101,1.597867750770612,1.558278203010559,0.0247284876648336,0.0101098268292844,0.0084439063793979,0.0408989010611549,0.40763169080019,0.3054145026952028,0.0247230247594416,0.1780496805906296,1.0,0.0043413972685812,0.0154816392809152,0.001704993507883,0.0005878766165551,0.9431661486625672,0.012080053333193,0.0223702006740495,0.0002677027045137,1.0
[' even like how do'],"[""> I don't know, ""]",4.121223032474518,0.5990268588066101,1.597867750770612,1.558278203010559,0.0310270879417657,0.0160694509278982,0.0210720201954245,0.014870979450643,0.3226428419351578,0.3654371440410614,0.0226573565043509,0.206223089993,1.0,,,,,,,,,
"["" you you can't even""]","[""> I don't know, ""]",3.056968259811401,0.5990268588066101,1.597867750770612,1.558278203010559,0.0093929638154804,0.0196300666779279,0.0115896278060972,0.0151989120524376,0.6784804880619049,0.121679238975048,0.0144596310332417,0.1295690767467022,1.0,0.0033201765094418,0.0022651034378213,0.0003723531324794,0.0001033959839332,0.99157235622406,0.0007885911822086,0.0015396603033877,3.834331773759914e-05,0.0
[' get to the U'],"[""> I don't know, ""]",2.680367588996887,0.5990268588066101,1.597867750770612,1.558278203010559,0.0212487260345369,0.0293488181894645,0.0241306473501026,0.01275374898687,0.5250434875488281,0.2299033876508474,0.0251909655984491,0.1323802407830953,1.0,,,,,,,,,
['. S. From there'],"[""> I don't know, ""]",2.3799623057246206,0.5990268588066101,1.597867750770612,1.558278203010559,0.0188322212547063,0.0340948928147554,0.0319036221131682,0.0093939604237675,0.568958830833435,0.2366028502583504,0.0210995866917073,0.0791140297427773,1.0,0.004386396612972,0.0041637382625291,0.001206353297069,8.926894345980448e-05,0.9868685801823934,0.001122106933811,0.0021436215611174,1.994695988590441e-05,0.0
[' Like at least in'],"[""> I don't know, ""]",5.386897683143616,0.5990268588066101,1.597867750770612,1.558278203010559,0.0269296950660645,0.0287244066596031,0.0228620794601738,0.0075624933000653,0.4538435518741608,0.3462242066860199,0.0263326125219464,0.0875209846533835,1.0,,,,,,,,,
[' Puerto rico you take'],"[""> I don't know, ""]",3.057921854732558,0.5990268588066101,1.597867750770612,1.558278203010559,0.0318123267497867,0.0145992800826206,0.0293308380059897,0.0292684623855166,0.4035001425072551,0.2920339442789554,0.0353160514496266,0.1641389571595937,0.0,0.010603452505893,0.0076441382814664,0.010672047688422,0.006136142178002,0.7904654338955879,0.0727860507147852,0.0897016627481207,0.0119910745270317,1.0
[' a boat or something'],"[""> I don't know, ""]",2.1180475652217865,0.5990268588066101,1.597867750770612,1.558278203010559,0.0550115391612052,0.0296047103591263,0.0345847859978675,0.0205056190025061,0.25465321354568,0.3991245955228805,0.0263424769043922,0.1801730923354625,0.0,,,,,,,,,
['. > That'],"[""> I don't know, ""]",2.216098867356777,0.49987031519412994,1.597867750770612,1.558278203010559,0.0105330784805119,0.037706296518445,0.0251210322603583,0.0038534811465069,0.763822591304779,0.1231022089719772,0.0075519008561968,0.0283094002865254,1.0,0.008225934029906,0.0107465924462303,0.0101014034764375,0.0072546700073871,0.8113535046577454,0.0238445609109476,0.1252482108771801,0.0032251454773359,0.0
"[""'s > weird.""]",['> I '],2.6393684566020967,0.5711388111114502,2.1299606760342917,0.37491220235824585,0.040225450694561,0.0314358247444033,0.0338800041005015,0.0066545459674671,0.4343494579195976,0.3657635539770127,0.0188973450567573,0.0687938349321484,1.0,,,,,,,,,
[' '],"[""> just don't even""]",0.5365303754806519,0.6847555041313171,2.9332091566873713,1.2006793022155762,0.0211780099198222,0.0629300311207771,0.0565798010677099,0.0017857096856459,0.5011372327804565,0.3193624407052994,0.0250231150537729,0.0120036972686648,0.0,0.0237181582022458,0.0107782693579792,0.0271546439733356,0.0052200393751263,0.6802147835493088,0.1731136068701744,0.0636323234066367,0.0161681896541267,0.0
['> Pictograph'],[' know '],6.553873255848885,0.15817891061306,1.7418455481529236,1.2006793022155762,0.0112836254993453,0.0356796441599726,0.030978173809126,0.0013558858423493,0.7672638952732086,0.1321590341627598,0.0107886785641312,0.0104910190217196,1.0,,,,,,,,,
[' > profession. '],['> like that >'],3.8195602655410767,0.14475724399089812,2.7395369172096253,0.6313378095626831,0.0010553420055657,0.0085839091800153,0.000783224881161,0.0003020199219463,0.9706197857856752,0.0115545811131596,0.0005803226784337,0.0065208011306822,1.0,0.0187073276611045,0.0208533686585724,0.0085455568390898,0.0158750665024854,0.5179723426699638,0.0852468663360923,0.3244890719652176,0.008310415840242,0.0
['> Yeah'],[' shit was so crazy '],1.1152462512254715,0.10931339859962463,4.839091014862061,1.348213791847229,0.0197561603505164,0.036818497814238,0.0225878583267331,0.0047806815709918,0.6532195687294007,0.2327192950993776,0.0146783009171485,0.0154396332800388,1.0,,,,,,,,,
['. '],['> that they didn'],0.34779082983732224,0.10931339859962463,3.1673872470855713,1.0412061214447021,0.0075952938990667,0.0312142968177795,0.0148014551843516,0.0019335046177729,0.818570339679718,0.0940476026386022,0.0046800306765362,0.0271575141698122,1.0,0.0101146407891064,0.0081481714267283,0.0030275103374151,0.0081489281845279,0.636910991370678,0.0362842557486146,0.2939221236854791,0.0034433554217685,0.0
['> Okay '],"[""'t even come out all""]",2.234415958325068,0.4588448703289032,3.064195445668884,1.0412061214447021,0.0017041279003024,0.0176613109186291,0.0014339725137688,0.0007258477562572,0.9426847219467164,0.0172875622287392,0.000890836934559,0.0176116144284605,1.0,,,,,,,,,
['> Okay '],[' at once. Like we'],2.234415958325068,0.4588448703289032,2.554304766654968,1.0412061214447021,0.0024837346049025,0.0173208945430815,0.0017147024511359,0.0007906093203928,0.9354268789291382,0.0244460858404636,0.0010711461072787,0.0167459461838006,1.0,0.0108434998663142,0.0211211092770099,0.0028101091796997,0.0113607253384543,0.5676696002483368,0.0326604771893471,0.3505780171602965,0.0029564529657363,1.0
['> Okay '],[' cut the Greenland '],2.234415958325068,0.4588448703289032,5.89790552854538,1.0412061214447021,0.0052136500016786,0.0392153416760265,0.0085032715578563,0.0031094666919671,0.8009160906076431,0.0798896858468651,0.0030577836150769,0.0600946908816695,1.0,,,,,,,,,
['> wow. '],['> piece of it a'],2.5598361268639565,1.2021490335464478,3.9378382563591003,0.24899107217788696,0.0069028472993522,0.0579144209623336,0.015749149210751,0.0025534032844007,0.7487090349197387,0.1174156203866005,0.0058510270202532,0.0449045144021511,1.0,0.0103467918699607,0.0279310008278116,0.0023520161164924,0.0053759630303829,0.7759037256240845,0.0238353190477937,0.1505731273442506,0.0036820784560404,1.0
['> wow. '],[' year before we hear about'],2.5598361268639565,1.2021490335464478,4.222549629211426,0.24899107217788696,0.0153924030251801,0.0111040555728322,0.004309381062194,0.1899680613307282,0.425672448426485,0.0408255182672292,0.0045612612273544,0.308166865631938,1.0,,,,,,,,,
['> wow. '],[' what the rest of it'],2.5598361268639565,1.2021490335464478,2.707766079902649,0.24899107217788696,0.0270544592291116,0.0042451316061487,0.0037943005067063,0.2523822706192732,0.2876640263944864,0.0312123249284923,0.0060787241905927,0.3875687807798386,1.0,0.0071991128264926,0.0218894298552186,0.001337720079573,0.0066873798321466,0.8164347589015961,0.0384130372811341,0.0904489062086213,0.0175896561704576,1.0
['> wow. '],"["" even is because it's""]",2.5598361268639565,1.2021490335464478,3.314791190624237,0.24899107217788696,0.0307785376906394,0.0253266284242272,0.0062876671319827,0.0054177691461518,0.6430721044540405,0.206562265753746,0.0107426928356289,0.0718123426660895,0.0,,,,,,,,,
['> wow. '],"["" so crazy and it's""]",2.5598361268639565,1.2021490335464478,2.123259973526001,0.24899107217788696,0.0046751926653087,0.0440963104367256,0.0033390644006431,0.0019475485663861,0.5942076861858367,0.3036335349082947,0.0084633046761155,0.0396373704075813,0.0,0.008169790811371,0.0199036660837009,0.0023417663876898,0.0093171630811411,0.8215563327074051,0.0197357915109023,0.1168253500014543,0.0021501220762729,1.0
['> wow. '],[' >'],2.5598361268639565,1.2021490335464478,3.2131353616714478,1.4764720499515533,0.0796423454303294,0.0169343465939164,0.0539404375012964,0.0483299416257068,0.2443503879010677,0.3404099799692631,0.0391797490417957,0.1772127963602542,0.0,,,,,,,,,
['> So '],[' so clearly a'],2.024689704179764,0.13221952319145203,5.278652667999268,2.7039530277252197,0.0423583338037133,0.018935094308108,0.046881865337491,0.0288831375539302,0.3042061761021614,0.2773666232824325,0.0226049634627997,0.2587637677788734,0.0,0.0044629488082136,0.0094950278988108,0.0014785308390855,0.0022941285020351,0.9382861495018006,0.0121782483998686,0.0289527381537482,0.0028522066510049,1.0
['> So '],[' Rachel thing > like'],2.024689704179764,0.13221952319145203,5.083072626590729,1.7324463605880738,0.0654417216777801,0.0248559083789587,0.1069713965058326,0.0161627284251153,0.1742083251476288,0.4962216317653656,0.0331207137554884,0.08301757350564,0.0,,,,,,,,,
['> what happened'],[' '],3.0673908789952598,1.258543610572815,3.3911080360412598,0.27518635988235474,0.0465954792685806,0.0314301505335606,0.0082181533798575,0.0536773144383914,0.2902884133160114,0.4705526411533356,0.0349530734121799,0.064284773170948,0.0,0.0239018224645406,0.0154634021222591,0.0035153503820765,0.0087138170783873,0.7358596056699753,0.0470749896951019,0.1638973250053823,0.001573698662105,0.0
[' like did it like'],"['> Yeah, ']",4.8525601625442505,1.258543610572815,1.7044317573308945,0.15343421697616577,0.0036599105456843,0.0459428798407316,0.0026115945540368,0.0005665739008691,0.7444221615791321,0.1819035142660141,0.0039808585308492,0.0169125031679868,0.0,,,,,,,,,
[' did it not have'],"['> Yeah, ']",3.816976845264435,1.258543610572815,1.7044317573308945,0.15343421697616577,0.0090173073578625,0.0509708698838949,0.0117460535373538,0.0063729545334354,0.446820917725563,0.3068755894899368,0.012385279405862,0.1558110499754548,0.0,0.0143121704808436,0.0156865863362327,0.0037363824463682,0.0050920847905217,0.8607963621616364,0.0334215802606195,0.0653545396868139,0.001600280952698,0.0
[' did Greenland '],"['> Yeah, ']",7.510677735010783,1.258543610572815,1.7044317573308945,0.15343421697616577,0.0122980855085188,0.0281684976071119,0.0098028193460777,0.0026706243552325,0.3532879929989576,0.5195909393951297,0.0207384952809661,0.0534425418591126,0.0,,,,,,,,,
['> saying no? Like '],['> I think it'],4.543393572171529,0.5332820415496826,1.9338061064481735,0.7916556000709534,0.006960967881605,0.0457655314356088,0.0051926783751696,0.0029818907845765,0.4720721453428268,0.3140390709042549,0.0106398866977542,0.1423478506505489,0.0,0.2239218696020543,0.0126606669044122,0.0197846061666496,0.0050345064722932,0.6524573251605034,0.0323367787525057,0.0527655336074531,0.0010387114365585,0.0
['> please > stop. '],['> I think it'],3.598647858415331,0.548131491456713,1.9338061064481735,0.7916556000709534,0.0016336045926436,0.0213700875639915,0.0012362528097582,0.0004656544013414,0.9199290752410888,0.0412161390297114,0.0016655592538882,0.0124836103990674,1.0,,,,,,,,,
['> please > stop. '],"[""'s one of the things""]",3.598647858415331,0.548131491456713,1.8902338862419128,0.7916556000709534,0.0006403985666111,0.0116009625606238,0.0004432719259057,0.0001702099820249,0.9743316173553468,0.0081174260005354,0.0003806125547271,0.0043154755141586,1.0,0.0017642313527176,0.0012473659036913,0.0003839612967567,0.000114548780948,0.993391466140747,0.0006993324393988,0.0023366272478597,6.24697773673688e-05,1.0
['> please > stop. '],[' where like we brought it'],3.598647858415331,0.548131491456713,4.103935265541077,0.7916556000709534,0.0011136674322187,0.0149627795442938,0.0010898507433012,0.0003888663370162,0.962777018547058,0.0110511736944317,0.0005104871292132,0.0081061503849923,1.0,,,,,,,,,
['> please > stop. '],[' up in meetings and'],3.598647858415331,0.548131491456713,2.3104768842458725,0.7916556000709534,0.0019308023387566,0.0201322664506733,0.0015314821386709,0.0003792328643612,0.9398120641708374,0.028734441101551,0.0014591981074772,0.0060204780194908,1.0,0.0006400409620255,0.0033271866268478,0.000472734842333,0.0007144773408072,0.9666185796260832,0.0016558687435463,0.0263018373167142,0.0002692868620215,1.0
['> please > stop. '],[' like everybody around him was'],3.598647858415331,0.548131491456713,3.646848940849304,0.7916556000709534,0.0226820083335042,0.0459904760122299,0.0132514841854572,0.0011213114950805,0.2965990006923675,0.5655007004737854,0.0496681682765483,0.0051868601702153,1.0,,,,,,,,,
['> please > stop. '],"["" like we'll look ""]",3.598647858415331,0.548131491456713,3.6908951491117477,0.7916556000709534,0.0199719086289405,0.0486935853958129,0.0136877784505486,0.0062015726813115,0.303892520070076,0.5085421144962311,0.0207580460235476,0.0782524642534554,0.0,0.014461556536844,0.0197192172636278,0.0019987292180303,0.000928453519009,0.9161980748176576,0.0176870342693291,0.0286964839324355,0.000310392528263,0.0
['> please > stop. '],['> into > that'],3.598647858415331,0.548131491456713,3.2836095064878466,1.0657497078180314,0.0090542243793606,0.0396106518805027,0.0091285083908587,0.0018276046612299,0.6679128587245942,0.2344119489192962,0.0064773384947329,0.0315768909174948,1.0,,,,,,,,,
"['> Oh, ']","[', you know']",2.1173758320510387,0.17144863307476044,2.5604084531466165,2.3656697273254395,0.0009325776132754,0.0118261928670108,0.0012308920035138,0.0036390802415553,0.8509097576141358,0.027888123691082,0.003438438847661,0.100134923774749,1.0,,,,,,,,,
"['> Oh, ']","[', I never got']",2.1173758320510387,0.17144863307476044,3.49642014503479,2.3656697273254395,0.0827064195618731,0.0103627437492832,0.0270865555321506,0.0144882711610989,0.6018055416643621,0.1993017115164548,0.0463849892112193,0.0178637910867109,1.0,,,,,,,,,
"['> Oh, ']",[' mentioned to anyone'],2.1173758320510387,0.17144863307476044,5.076476653416951,2.3656697273254395,0.0277126038447022,0.0312221720814704,0.0246029442176222,0.0031053490936756,0.5666401714086533,0.2998379021883011,0.015041189873591,0.0318376531824469,0.0,0.4183273414770762,0.014095717575401,0.0083660806218783,0.0076655039253334,0.0197016814102729,0.4062107006708781,0.1217155096431573,0.0039174407332514,0.0
"['> Oh, ']",[' else until >'],2.1173758320510387,0.17144863307476044,2.9902516454458237,1.9282574504613876,0.0238463277928531,0.0254123285412788,0.0344036533497273,0.0120250346371904,0.6799045503139496,0.1388490460813045,0.0145472136791795,0.0710118715651333,1.0,,,,,,,,,
['> okay. Yeah'],[' it got I guess'],2.359337516129017,0.4743763506412506,5.063185155391693,0.6160206198692322,0.0235648289322853,0.0332608420401811,0.0325235148891806,0.007292303815484,0.7076396346092224,0.1501540429890155,0.0123677081428468,0.0331971433013677,1.0,0.2125431300761799,0.0282964264042675,0.0203543807535121,0.0058729451072091,0.3079214349078636,0.2727039648840825,0.1480690017342567,0.004238748185647,0.0
['> okay. Yeah'],[' '],2.359337516129017,0.4743763506412506,2.5257012844085693,0.6160206198692322,0.0355710193514823,0.0387792527675628,0.0632093662396073,0.0284758907742798,0.5828538298606872,0.1225567609071731,0.0218817078042775,0.106672160886228,1.0,,,,,,,,,
['. '],['> which end'],0.41294099390506744,0.4743763506412506,5.434985717137654,1.0649545192718506,0.0045681395102292,0.0103980777552351,0.0041944757744204,0.0055051926756277,0.9094284534454344,0.0116467806510627,0.0026729479781351,0.051585972495377,1.0,0.0089749217266216,0.0265364380087703,0.0051706520491279,0.0015939220567815,0.7683274269104003,0.0442042164504528,0.1445893890224397,0.0006030561198713,0.0
['> All'],"["" there's probably stuff ""]",3.687312088906765,0.15647976100444794,4.495546483993531,1.0649545192718506,0.0051231641788035,0.0055401762016117,0.0041837991680949,0.0017130402964539,0.9662597775459292,0.0105319974943995,0.0016073088045231,0.0050407596863806,1.0,,,,,,,,,
[' > right. '],['> like > that every'],2.126778370141983,1.099554905295372,3.3320425723989806,0.6985360309481621,0.0104430017061531,0.0096198312938213,0.0075479295104742,0.0029837653506547,0.942179834842682,0.0177394148893654,0.0024837895063683,0.007002481073141,1.0,0.0014571595180314,0.0072382106445729,0.000945200282149,0.0012280816037673,0.9282704710960388,0.010777507442981,0.0489810261875391,0.001102291396819,1.0
['> Probably. '],[' single day and >'],2.666630234569311,0.22221843898296356,2.7654272079467774,1.2421589851379395,0.0228101439774036,0.0119758144952356,0.0114161598496139,0.0065187852364033,0.7910826921463012,0.1148181999102234,0.0097611756063997,0.0316169990226626,1.0,,,,,,,,,
['> I'],"["" we'll just I mean ""]",1.273572102189064,0.28101781010627747,3.5722176233927407,1.2673039436340332,0.0504523296840488,0.0088504802552051,0.0265097762166988,0.1246025115251541,0.1582867549732327,0.2339041563682258,0.0316794526297599,0.3657145164906978,0.0,0.0022866143845021,0.0055337995290756,0.0007200656691566,0.000670934037771,0.9609083533287048,0.0120298219844698,0.016882125288248,0.000968262378592,0.0
[' would not doubt it'],"['> yeah, ']",4.033681929111481,0.28101781010627747,2.192155137658119,0.6323800683021545,0.1033574638888239,0.009547266177833,0.0250622273422777,0.0737007610499858,0.2171953752636909,0.132416969537735,0.0110835222993046,0.4276364117860794,0.0,,,,,,,,,
[' if you have um if'],"['> yeah, ']",4.983549356460571,0.28101781010627747,2.192155137658119,0.6323800683021545,0.0113562604412436,0.0039374869782477,0.0041283776285126,0.0411627355962991,0.0725396547466516,0.4331280842423439,0.0364890292286872,0.3972583472728729,0.0,0.0012777290927867,0.0035865452761451,0.0003992683195974,0.000772405018021,0.9758646686871848,0.0066961109793434,0.0097007217506567,0.0017025107323812,1.0
[' you have netflix'],"['> yeah, ']",4.3165221363306046,0.28101781010627747,2.192155137658119,0.6323800683021545,0.0061113958014175,0.0131244013085961,0.0052753921016119,0.0110489016398787,0.6428256154060363,0.1244563080370426,0.0095202376134693,0.1876377873122692,0.0,,,,,,,,,
[' they have a show called'],"['> yeah, ']",2.7608622789382933,0.28101781010627747,2.192155137658119,0.6323800683021545,0.052393055614084,0.0108945382758975,0.0426472961436957,0.0366623120382428,0.3344919592142105,0.2097743678838014,0.0169763200916349,0.2961601048707962,0.0,0.0003673014405649,0.00303130003158,0.0001401328641804,0.0037371739454101,0.9587685585021972,0.0038480292540043,0.0193521377630531,0.0107553687877953,1.0
[' Space Force with Jim'],"['> yeah, ']",7.781341075897217,0.28101781010627747,2.192155137658119,0.6323800683021545,0.0587746752426028,0.0194471038412302,0.0841089710593223,0.0310902497731149,0.4694450348615646,0.235343836247921,0.022513250587508,0.0792768583633005,0.0,,,,,,,,,
