,users,prob_face_anger,prob_face_contempt,prob_face_disgust,prob_face_fear,prob_face_happiness,prob_face_neutral,prob_face_sadness,prob_face_surprise,smile,p1,p3,text
3596,SPK0,0.0532780139707028,0.0025814950291533,0.0242729480145499,0.0524268731474876,0.0075402841670438,0.2046208560466766,0.0563144853338599,0.598965048789978,1.0,3.379461854696274,1.335059404373169, senate race
3598,SPK0,0.0446732718497514,0.0181890478823334,0.0221793031319975,0.0363175661303103,0.0410527932457625,0.3787178993225097,0.1035068329423666,0.3553633157163858,1.0,2.0901050170262656,1.335059404373169,. It's
3601,SPK0,0.0075688432436436,0.0080895147752016,0.0046022017020732,0.2202301368117332,0.0174501862376928,0.1739338427782058,0.1300244972109794,0.4381007909774779,1.0,3.852156400680542,1.335059404373169, very possible
3603,SPK0,0.0226096315309405,0.0020834111754084,0.0159044050262309,0.3123965919017791,0.005247062863782,0.1403073471039533,0.0567096577957272,0.4447419106960296,1.0,6.649980386098226,1.335059404373169, the major super
3606,SPK0,0.0468109928071498,0.0065632590558379,0.0152197152376174,0.1620973344892263,0.0106712606735527,0.137385967746377,0.096258486714214,0.5249929714947938,1.0,2.9928345680236816,1.335059404373169, pac that
3608,SPK0,0.0489612530916929,0.0355787918437272,0.0211540238931775,0.0880242707207799,0.0602057628333568,0.3399667382240296,0.1503400430083274,0.2557690724730491,1.0,5.6804492473602295,1.335059404373169, gets most
3610,SPK0,0.0289505704306066,0.0137198865413665,0.0188981832936406,0.1423555128276348,0.0328865706920623,0.2074802823364734,0.1235389144159853,0.4321701087057591,1.0,1.5568940763672192,1.335059404373169, of those donations
3613,SPK0,0.0193295311182737,0.0128469004295766,0.0266478724777698,0.1702097579836845,0.027422237675637,0.274683290719986,0.2149901628494262,0.2538702696561813,1.0,5.464909672737122,1.335059404373169, to split
3615,SPK0,0.0330047714523971,0.0283193183131516,0.0775840799324214,0.0818813610821962,0.1170679554343223,0.2955161444842815,0.1802524141967297,0.1863739527761936,1.0,5.0653767585754395,1.335059404373169, 50 50 between
3618,SPK0,0.0702088981866836,0.0159324382431805,0.1302595138549804,0.0651660930365324,0.0669596672058105,0.2694442689418793,0.177859516441822,0.2041696146130562,1.0,2.6341217160224915,1.335059404373169, the GOP
3620,SPK0,0.0610371343791484,0.0246857080608606,0.1202121410518884,0.042906535603106,0.0494247276335954,0.3182004988193512,0.285152879357338,0.0983803831040859,1.0,0.4465673267841339,1.335059404373169, and the
3622,SPK0,0.0361692249774932,0.0235329500399529,0.0487889222800731,0.0983940266072749,0.1046165376901626,0.2396926671266556,0.1449661791324615,0.3038394749164581,1.0,5.5893120765686035,1.335059404373169, trump. Uh
3625,SPK0,0.0283846329897642,0.0327852408401668,0.0512348674237728,0.0739849347621202,0.166621183976531,0.2091181755065917,0.2754911154508591,0.1623798474669456,1.0,4.32268500328064,1.0547317663828533, > huh
3626,SPK1,0.2118451505899429,0.0281674163416028,0.1061678417026996,0.0927427809685468,0.1384524166584015,0.2374478101730347,0.0885566771030426,0.0966198936104774,0.0,0.9729362614452839,1.4734079837799072, > Yeah. 
3632,SPK0,0.0048106706701219,0.056933906301856,0.0035321987699717,0.0660695165395736,0.4207842379808426,0.1526997551321983,0.1273475766181945,0.1678220838308334,1.0,0.30826907604932785,0.9145679473876953,. 
3634,SPK1,0.1120487093925476,0.0077179862884804,0.0419638368301093,0.1504754990339279,0.3419254241511226,0.086417755484581,0.0392271198332309,0.220223705470562,0.0,1.569647192955017,0.9639308452606201, > I
3636,SPK1,0.2416910886764526,0.0073148898780345,0.1123136345297098,0.1637653961777687,0.0589136013761162,0.1354022979736328,0.0551258027553558,0.2254732653498649,0.0,2.024670660495758,0.9639308452606201, know. 
3639,SPK0,0.0036021299660205,0.0420200739055872,0.0016285761841572,0.0267167042940855,0.5917381107807159,0.1354545682668685,0.0981131944805383,0.1007266148924827,1.0,1.3294941186904907,1.3294941186904907, >
3640,SPK0,0.0031474877730943,0.0338986709248274,0.001569660345558,0.0217294591944664,0.649230545759201,0.0689066972583532,0.0361766207031905,0.1853407979011536,1.0,4.348445028066635,1.3294941186904907, What one of my
3644,SPK0,0.0154222782235592,0.008435625792481,0.0081754063256084,0.0358149837702512,0.1521931357681751,0.2743560254573822,0.107846911996603,0.397755628824234,0.0,5.423350691795349,1.3294941186904907, friends was was fucking
3648,SPK0,0.0075079672038555,0.043739547766745,0.006705020321533,0.0384389841929078,0.3915131807327271,0.2002651721239089,0.2049800492823124,0.1068501088768243,1.0,4.373870626091957,1.3294941186904907, with me and signed
3652,SPK0,0.0114145700354129,0.0308546179439872,0.0275733806192874,0.0500997880008071,0.3628140725195408,0.1664793323725462,0.2455635303631425,0.1052007465623319,1.0,5.8250755071640015,1.3294941186904907, like all he signed
3656,SPK0,0.0128331016749143,0.0131546420278027,0.0148251625243574,0.1177792195230722,0.2315503966063261,0.1006450802087783,0.1431482493877411,0.3660641863942146,1.0,3.7092503905296326,1.3294941186904907, all of us up
3660,SPK0,0.0406376982107758,0.0102052207104861,0.0261129738995805,0.0790960639715194,0.1313658943399787,0.2243270233273506,0.065061093121767,0.4231940478086472,1.0,2.263999859491984,1.2538106441497803, >
3662,SPK1,0.1445394828915596,0.0284567926079034,0.0287245195358991,0.0979041654616594,0.1754602134227752,0.1775376543402672,0.0166196627542376,0.3307575225830078,0.0,2.688800398260355,0.50656658411026, > Nice. 
3667,SPK0,0.0089114903938025,0.034066323377192,0.003663375263568,0.0609627335332334,0.3830927819013595,0.093439345061779,0.0353354201652109,0.3805285166949034,1.0,6.693272829055786,1.1024436950683594, get those
3669,SPK0,0.0052997073624283,0.0371044248342514,0.0115974696353077,0.0498169584199786,0.5229884564876557,0.1168079361319542,0.1612387850880622,0.0951462838798761,1.0,2.683645725250244,1.1024436950683594, emails.
3671,SPK0,0.0016685665934346,0.0428004877641797,0.0012609927915036,0.0039403137459885,0.7752260565757751,0.0464951768517494,0.1221151374280452,0.0064932840992696,1.0,1.8313965164124966,0.38068320974707603, > So 
3672,SPK1,0.1586165457963943,0.0139464182313531,0.0911145716905594,0.0912479531019926,0.3538583174347877,0.1321580931544304,0.1179063335061073,0.0411517735570669,0.0,4.9113791187604265,0.766638994216919, > It should be deleting 
3681,SPK1,0.2394136965274811,0.0135783528909087,0.1417706847190857,0.038240685686469,0.0919417425990104,0.2806090265512466,0.1195462688803672,0.0748995915055275,0.0,5.288649822274844,0.2041047364473343, > those years
3684,SPK1,0.1537850677967071,0.0239166311919689,0.0915793694555759,0.0265664108097553,0.2394769921898842,0.2732618272304535,0.0346256334334611,0.1567880503833293,0.0,1.230002447962761,0.2041047364473343,. 
3686,SPK0,0.0061698667937889,0.0327517976984381,0.0106254464015364,0.0323782322928309,0.6305496335029602,0.1250267937779426,0.0924792321398854,0.0700190205127,1.0,1.392840564250946,0.6798914670944214, > Yeah
3688,SPK0,0.0139320560730993,0.0095733116613701,0.0204804932698607,0.2136086285114288,0.0874972530640661,0.1514464072883129,0.1889919370412826,0.3144698947668075,1.0,2.3251689672470093,0.6798914670944214,". Well, I mean"
3693,SPK0,0.0456057577393949,0.0013331187801668,0.0144196078181266,0.1856727357953786,0.0153552067931741,0.2688382063060999,0.0554372398182749,0.4133381061255932,0.0,5.088410758972168,0.6798914670944214, at least give gmail
3698,SPK0,0.0163419077172875,0.0234346599318087,0.0350269701331853,0.0670083835721015,0.2926311284303665,0.2506264120340347,0.148713231831789,0.1662172861397266,1.0,2.194633957743645,0.6798914670944214, credit where it's due
3703,SPK0,0.019184210896492,0.0571036539971828,0.0617109850980341,0.0596296641975641,0.2503317132592201,0.2965311124920845,0.1352431088685989,0.1202655181288719,1.0,5.230762672424317,0.6798914670944214, to my spam. But
3708,SPK0,0.0294371884316206,0.0295119350776076,0.1044486708939075,0.1823958948254585,0.1952802002429962,0.139607834815979,0.1683869585394859,0.1509313151240348,1.0,2.2982697635889053,0.7732682377099991, > I can
3709,SPK1,0.0768198378384113,0.0534444212913513,0.0324619196355342,0.0585965193808078,0.3185044914484024,0.2448622286319733,0.0312234826385974,0.1840870879590511,0.0,1.4775607973337173,0.43283337354660034, > Uh huh. 
3717,SPK0,0.00753929996863,0.0085568959475494,0.0061230043240357,0.2989712476730347,0.208787190169096,0.0478655936196446,0.0731095002964139,0.3490472465753555,1.0,3.806378642717997,0.8043938279151917, I can go in the spam
3723,SPK0,0.0015066766412928,0.0109245142957661,0.0010072429693536,0.0656410463619977,0.7374276578426361,0.0163157428149133,0.0609126091003418,0.1062645354308188,1.0,3.3934428691864014,0.8043938279151917, and just see it's
3728,SPK0,0.00581412659958,0.0124859598698094,0.0133656732738018,0.0818036956712603,0.7286082267761229,0.0490942761301994,0.061241927742958,0.047586072422564,1.0,5.4296804666519165,0.8043938279151917, dozens of right 
3732,SPK1,0.0471231739968061,0.0659230202436447,0.0339101366698741,0.0320868315175175,0.4934386432170868,0.2107326656579971,0.0277692291885614,0.0890163078904151,0.0,1.7719441776474316,0.09278932958841324, > I'm
3735,SPK1,0.0701215296983718,0.0597459554672241,0.0274039573967456,0.0421715814620256,0.4235125720500946,0.2237919956445694,0.0317860968410968,0.1214662971906364,1.0,1.6097697257995605,0.09278932958841324, sure it is. 
3740,SPK0,0.036448145378381,0.0087525891140103,0.0900729440152645,0.108068243227899,0.32133604362607,0.0815031372010707,0.029197490401566,0.3246214613318443,1.0,2.959421455860138,0.8503701686859131, > now. It's
3745,SPK0,0.0310266961809247,0.0026883299229666,0.0240326361730694,0.1710422530770302,0.0180434562265872,0.1324541255831718,0.056428438052535,0.5642840325832367,0.0,2.89956095483568,0.8503701686859131, like six a day. It's it's
3754,SPK0,0.0531109708826988,0.0120751890499377,0.1341858466039411,0.1353418417274952,0.0658636051230132,0.1186053128913044,0.0415334975114092,0.4392837285995483,1.0,3.048557348549366,0.4494490474462509, > as much as it was like
3755,SPK1,0.1673257753252983,0.0129348212853074,0.0891286365687847,0.1465259000658988,0.1589875787496567,0.1400439091026783,0.0794546050950884,0.205598771944642,0.0,2.888737599054972,1.0121300220489502, > Oh 
3765,SPK0,0.0369118805974721,0.0181785127148032,0.0537640292197465,0.1727520979940891,0.1555312070995569,0.165145119279623,0.0504481457173824,0.3472690224647522,1.0,2.9517791904509068,0.3921746015548706, the week in the run up to the
3773,SPK0,0.0497538587078452,0.0087766327895224,0.0516866299323737,0.0768087901175022,0.0503153680823743,0.252044078707695,0.1184391215443611,0.3921755284070969,1.0,1.7034175992012024,0.3921746015548706, election 
3775,SPK1,0.1480447724461555,0.0141753930598497,0.1283018462359905,0.1196900408715009,0.1720004715025425,0.161459881067276,0.0820405608043074,0.1742870200425386,0.0,1.4718734174966812,0.06156304478645325, > yeah
3777,SPK1,0.2570830106735229,0.0110854452475905,0.1261552758514881,0.0500313773751258,0.3024960041046142,0.1255539715290069,0.0727624654769897,0.0548324633389711,0.0,2.181769508868456,0.5608531013131142, > uh 
3778,SPK0,0.0284974716603755,0.0240840720012784,0.0379485750570893,0.0565547108650207,0.2298876456916332,0.2785997182130814,0.1824119254946708,0.1620158553123474,1.0,2.3207170888781548,0.3557218611240387, >
3793,SPK0,0.0311978504061698,0.0390534058213234,0.0995070144534111,0.0986543208360672,0.1830210514366626,0.2067138224840164,0.2194320991635322,0.1224203962832689,1.0,4.143386512994766,0.6614207029342651, they are swinging for
3797,SPK0,0.0218874072656035,0.021430836059153,0.0774825111031532,0.1582423850893974,0.097530398517847,0.197180688381195,0.1813449271023273,0.2449008949100971,1.0,3.6532520850499473,0.6614207029342651, that money.
3800,SPK0,0.0204518433660268,0.0093000888824462,0.029158532526344,0.1431889697909355,0.0382476810365915,0.2716035783290863,0.2142344236373901,0.2738148808479309,1.0,0.3453643321990967,0.6614207029342651, 
3801,SPK1,0.1558446921408176,0.0180319402832537,0.2681636691093445,0.0278803622350096,0.358597457781434,0.0958879545331001,0.0446936339139938,0.0309003342874348,0.0,2.903113921483358,1.0389814376831055, > yeah that
3804,SPK1,0.1939348146319389,0.0257450429722666,0.2605120003223419,0.0734115961939096,0.1366084307432174,0.1672444954514503,0.088061274588108,0.054482352361083,0.0,2.7259911398092904,1.0389814376831055,'s I don
3807,SPK1,0.250371128320694,0.0162518025375902,0.1948799684643745,0.0871929936110973,0.0722393613308668,0.1600146405398845,0.1942347377538681,0.0248153278604149,0.0,1.1061711359458666,1.0389814376831055,'t know I
3810,SPK1,0.2022311896085739,0.0195365827530622,0.2094746470451355,0.0948553878813982,0.1107797317206859,0.1252926521003246,0.2255560517311096,0.012273740209639,0.0,4.551576217015584,1.0389814376831055, just the whole
3813,SPK1,0.2754540264606476,0.0361446898430585,0.1764715358614921,0.0551782522350549,0.1186842039227485,0.2076600611209869,0.1028615936636924,0.027545635215938,0.0,1.7513668934504192,1.0389814376831055, thing. I
3816,SPK1,0.1431248225271701,0.0549866653978824,0.0836125217378139,0.0448782932944595,0.2989813908934593,0.1923240393400192,0.1584671009331941,0.023625213233754,0.0,1.8432961304982503,1.0389814376831055, mean I'm
3819,SPK1,0.2074900031089782,0.0158845836296677,0.1724931709468364,0.0667936705052852,0.2430032968521118,0.1365493975579738,0.1461763322353363,0.0116095177829265,0.0,3.931241035461426,1.0389814376831055, fascinated by it
3822,SPK1,0.1664500594139099,0.0197270844131708,0.1699595212936401,0.1127853788435459,0.286933422088623,0.1173402264714241,0.1023019284009933,0.024502370879054,0.0,2.107161502043406,1.0389814376831055,. Yeah.
3825,SPK1,0.2597201853990555,0.0083976089023053,0.1615235403180122,0.0952478393912315,0.1715330973267555,0.1023065164685249,0.158938368409872,0.0423328254371881,0.0,0.6916411519050598,1.0389814376831055, 
3826,SPK0,0.0188978370279073,0.0019529708195477,0.0164322698488831,0.2897658959031105,0.005272210156545,0.150429617613554,0.0569613844156265,0.4602878272533417,1.0,1.328527569770813,1.328527569770813, >
3827,SPK0,0.0092271262779831,0.0004842859896598,0.0075427756644785,0.5344241976737976,0.0022279464406892,0.0336624223738908,0.0117896442301571,0.4006416082382202,1.0,2.449409604072571,1.328527569770813," Yeah,"
3829,SPK0,0.0053605323191732,0.0010237961803795,0.003132373583503,0.3363517642021179,0.0044771588407456,0.0630787182599306,0.0382606172934174,0.5483150541782379,1.0,2.883310079574585,1.328527569770813, I am
3831,SPK0,0.0065414508804678,0.0013554526332882,0.0057291539036668,0.2919849753379822,0.004663470009109,0.0264622123911976,0.0096038823015987,0.653659337759018,0.0,7.504956007003784,1.328527569770813, hopeful and
3833,SPK0,0.0794388467445969,0.0110747184138745,0.0783629033714532,0.1813531870022416,0.1021075494587421,0.1188221029937267,0.026988318003714,0.4018523551523685,1.0,3.009168401360512,1.328527569770813, cautiously optimistic.
3836,SPK0,0.1269045989960432,0.0122949486598372,0.1027703687548637,0.0270190495997667,0.3335238426923752,0.1292040482163429,0.0294648962095379,0.2388182416558265,1.0,3.9190642833709717,1.328527569770813, That is
3838,SPK0,0.0129023022949695,0.0066681275144219,0.0241671314463019,0.1611684508621692,0.0630035061389207,0.0420096218585968,0.0156762022525072,0.6744046449661255,1.0,2.9528945684432983,1.328527569770813, not the
3840,SPK0,0.069788543600589,0.0056161871762014,0.0587456115987151,0.1214056849479675,0.0129744249861687,0.2673432894051075,0.0735847117379307,0.3905415326356888,1.0,5.925444722175598,1.328527569770813, slow motion
3842,SPK0,0.0114936006721109,0.0044104296830482,0.0057771824067458,0.2109721079468727,0.0049706110730767,0.2622659727931022,0.0835605710744857,0.4165495038032532,1.0,4.806492169698079,1.1981127262115479, >
3844,SPK1,0.2516191514829795,0.0756241797159115,0.108664408326149,0.0359741880868872,0.1696394210060437,0.2589422812064488,0.0551393882681926,0.0443969629704952,0.0,0.6916404590010643,0.18238507211208344, > Yeah. 
3849,SPK0,0.0126050076447427,0.0021995898103341,0.0126785864122211,0.2808229953050613,0.0035932735539972,0.1826343521475792,0.2045495152473449,0.3009166777133941,0.0,4.4120689531167345,0.9433831671873728, >
3854,SPK1,0.0875248879194259,0.0820086032152176,0.0613755639642477,0.0456977887079119,0.3923948049545288,0.1905200719833374,0.0359177958220243,0.1045604951679706,0.0,1.785047848522663,0.5544549822807312, > Mhm. 
3860,SPK0,0.011106819845736,0.0084115066594677,0.0102548572409432,0.1966351732611656,0.0855119525454938,0.131382836587727,0.1063834000378847,0.4503133997321129,1.0,3.9640018939971924,0.9738838076591492, this could potentially 
3864,SPK1,0.0786624858155846,0.0786989135667681,0.0591640602797269,0.0469609376159496,0.3926809318363666,0.189367413520813,0.0462421495467424,0.1082230964675545,0.0,1.6062606225411098,0.2443934828042984, > Uh huh
3867,SPK1,0.0883042983710765,0.0987972944974899,0.0419059421867132,0.028419442474842,0.3235764145851135,0.266958537697792,0.0377309035509824,0.114307165145874,0.0,0.08559912443161011,0.2443934828042984,. 
3869,SPK0,0.0026050967164337,0.0334256004542112,0.0044336271705105,0.0316460754722356,0.328215354681015,0.0220751272514462,0.004764491925016,0.5728346347808838,1.0,4.705760598182678,0.9117920398712158, > turn
3871,SPK0,0.0075609613209962,0.0219750512391328,0.0069452039897441,0.0350608386099338,0.2596513211727142,0.0618164844810962,0.019617807585746,0.5873723208904267,1.0,1.6437411662191153,0.9117920398712158, out to be.
3875,SPK0,0.0135814377106726,0.0170307028573006,0.0169384008273482,0.1756749272346496,0.0907925900071859,0.0730215733870864,0.0184452718123793,0.594515073299408,1.0,2.697706659634908,0.9117920398712158, But I mean
3878,SPK0,0.0038763288408517,0.0026756393141113,0.0035125568974763,0.3066730871796608,0.0163024091161787,0.0397553360089659,0.0289276081137359,0.5982770681381225,0.0,3.8276473681131997,1.2522355715433757, >
3880,SPK1,0.0446557116694748,0.0176573251374065,0.0176406058017164,0.0303799292538315,0.7268753170967102,0.0646725230850279,0.0232273665722459,0.0748912623152136,0.0,1.3462839484214784,0.20224745571613312, > Mhm. 
3886,SPK0,0.0153933830559253,0.013188833091408,0.0249696167651563,0.1747049659490585,0.1544469594955444,0.0500568747520446,0.0184906595153734,0.5487487137317657,1.0,3.9784457683563232,1.9331226348876953, even like the
3889,SPK0,0.0220676744356751,0.031726985797286,0.0550287283957004,0.0639543492347002,0.3516332894563675,0.1518688738346099,0.2170423343777656,0.1066777843981981,1.0,3.765249033768972,1.9331226348876953, benefit of the
3892,SPK0,0.0174509204924106,0.0162209425587207,0.0293797578662633,0.2719765350222588,0.210343174636364,0.0887241691350936,0.1123178397305309,0.2535866677761078,1.0,4.01642797080179,1.9331226348876953, doubt best case
3895,SPK0,0.0069515010109171,0.0168157306034117,0.0110993265407159,0.1313277930021286,0.4488864541053772,0.039859427139163,0.0365900793112814,0.3084696941077709,1.0,3.5824354961514473,1.9331226348876953, scenario situation that they
3899,SPK0,0.0060381072107702,0.0444036912173032,0.0145284482743591,0.0906907089054584,0.3853263169527053,0.0948090597987175,0.0804078724235296,0.2837957859039307,1.0,4.722410996754964,1.9331226348876953,'re just pretending
3902,SPK0,0.0100506050512194,0.0351246662437915,0.0340936433523893,0.1097627811133861,0.2796481311321258,0.1492744475603103,0.1356825366616249,0.2463631629943848,1.0,2.4826085567474365,1.9331226348876953, to try and
3905,SPK0,0.0269381342455744,0.0237567742820829,0.0204087572172284,0.1377640359103679,0.0322590552270412,0.317615219950676,0.3037363588809967,0.1375216759741306,1.0,5.13113272190094,1.9331226348876953, circumvent the way
3908,SPK0,0.0111291045988244,0.0154387709418577,0.0174617805917348,0.2504292236907141,0.1147641225584915,0.0946969134466988,0.0597256288996764,0.4363544498171125,1.0,2.2784221172332764,1.9331226348876953, elections are run
3911,SPK0,0.0054385853258685,0.0593086539560722,0.0072250480297952,0.0331221823580563,0.435216572549608,0.1159389391541481,0.1021788842562172,0.2415711395442485,1.0,2.3495177229245505,1.9331226348876953, to try and
3914,SPK0,0.002574751666874,0.0457122483375397,0.0038893730273808,0.0188782676546411,0.6863706003535878,0.0672642527656121,0.0448462905531579,0.1304642205888574,1.0,2.5572532614072165,1.9331226348876953, raise money.
3917,SPK0,0.0052195027108407,0.0313138090487983,0.0056099271621658,0.0383638947581251,0.579222602976693,0.1077667988008923,0.1080411237974961,0.1244623369226853,1.0,3.673395792643229,1.9331226348876953, It is pretty
3920,SPK0,0.0039391560474706,0.0171461632813919,0.0028917163568125,0.0553199227221987,0.6437373459339142,0.0598835661499337,0.1587628351355141,0.0583192687481641,1.0,3.709007143974304,1.9331226348876953, bad 
3922,SPK1,0.0371687459410168,0.0087519474327564,0.058456654776819,0.0039496610115747,0.8564256727695465,0.0213001071242615,0.008099466227577,0.0058477252605371,1.0,0.7556826869646708,0.47874510288238525, > Yeah.
3925,SPK1,0.0654344428330659,0.0038225371390581,0.116363413631916,0.031184135004878,0.6123460531234741,0.0765501055866479,0.0568481218069791,0.0374512020498514,0.0,1.6987742831309636,1.5900650421778362, > Yeah
3926,SPK0,0.0042772588527037,0.0065247816964983,0.0015857861144468,0.0563331154278583,0.7848720285627577,0.030751250942962,0.0780192016003032,0.0376365623540348,1.0,2.666844043880701,0.9614743590354919, > man. 
3932,SPK1,0.0565540075302124,0.0040378474863246,0.0487935237586498,0.025420209672302,0.6907435894012451,0.0815504595637321,0.042713501304388,0.0501868680119514,0.0,2.4665855541825294,2.1457250118255615,. It's that
3936,SPK1,0.0215460857376456,0.0065944548696279,0.0247240612283349,0.0074017396196722,0.8673539161682129,0.03266530521214,0.0190152008086442,0.0206992452498525,0.0,2.8595885783433914,2.1457250118255615, scary. It is
3940,SPK1,0.0095240293070673,0.0078843866474926,0.0270476991310715,0.0018581693526357,0.9386389255523682,0.0070165490731596,0.0055974015500396,0.002432831400074,0.0,4.443670809268951,1.1425230860710145, > mean 
3942,SPK0,0.001025797217153,0.0178318916354328,0.0007769933159579,0.0048379770887549,0.9284170866012572,0.0139341606060042,0.0225051205605268,0.0106709554907865,1.0,3.530291650444269,0.1636987142264843, > taking it
3951,SPK0,0.0011784415721194,0.0332342337816953,0.0019077311502769,0.0023314848396694,0.9084486305713654,0.0242638708092272,0.0135213611880317,0.0151142615126445,1.0,3.1682111829519273,0.21368589103221894, >
3955,SPK1,0.0162134768441319,0.0074338369071483,0.0438650596886873,0.0025111210998147,0.9110742688179015,0.0095012980513274,0.0048755685333162,0.004525338159874,0.0,2.9893416638175645,0.10670473426580429, > oh 
3959,SPK0,0.0033338718436425,0.0283780151978135,0.0059118887846125,0.0258834742475301,0.8099031388759613,0.0266538359457626,0.028705633804202,0.0712301143677905,1.0,5.979520916938782,0.2268553227186203, possible light is still
3963,SPK0,0.001273968454916,0.0123491244623437,0.0007192244476755,0.0516418584622442,0.8028018325567245,0.0093965476495213,0.0381437993608415,0.0836736531928181,1.0,2.3454641103744507,0.2268553227186203, not great. 
3967,SPK1,0.0296848715282976,0.0015043736377265,0.0044794333167374,0.0050193463102914,0.945701253414154,0.0045262171886861,0.0028197423845995,0.0062647385988384,1.0,4.600300868352254,1.2336032390594482, > no on
3970,SPK1,0.0877473869360983,0.0049119117204099,0.0517697201110422,0.0285487189423292,0.5831825643777847,0.1415014368481934,0.0307104371255263,0.0716278214938938,1.0,3.5464746952056885,1.2336032390594482, the 20th or
3974,SPK1,0.0448334578424692,0.0134180109947919,0.0336194368079304,0.0049738803412765,0.8572262644767761,0.0305896373465657,0.0074394199065864,0.0078999067656695,1.0,4.244253794352214,1.2336032390594482, he's still
3977,SPK1,0.1058751352131366,0.0117766289040446,0.0325674245133996,0.0107068890705704,0.7335246264934542,0.0753434691578149,0.0171945211477577,0.0130112940445542,0.0,2.8575735986232758,1.2336032390594482, in the White house
3981,SPK1,0.1443327203392982,0.0141867653466761,0.1209871888160705,0.0528980039060115,0.3270377591252327,0.1804141752421856,0.0617022819817066,0.0984411040320992,0.0,5.273270169893901,1.2336032390594482, and Biden's
3984,SPK1,0.1052231028676033,0.018594909645617,0.0980690963566303,0.1060659915208816,0.162186025083065,0.2717933356761932,0.0449457857757806,0.1931217700242996,0.0,4.10531886081056,1.2336032390594482, getting inaugurated
3987,SPK1,0.0639243222773075,0.0195457983762025,0.0300492303445935,0.0308779665268957,0.6458753645420074,0.1452804952859878,0.0205876315012574,0.0438591967336833,0.0,2.5923117995262146,1.2336032390594482, and I have a
3991,SPK1,0.1499072015285492,0.0197653951123356,0.1639290556311607,0.0298144601285457,0.2666570201516151,0.2371353298425674,0.060462350025773,0.0723291801288723,0.0,3.125189026196798,1.3062645196914673, >
3993,SPK0,0.0060473225777968,0.0664433877915144,0.0028887640335597,0.0188095111399889,0.0612829324789345,0.3255196020007133,0.1027938786894083,0.4162145957350731,0.0,1.2109575178474188,0.18626095354557037, > Yeah. 
3998,SPK1,0.0577215179800987,0.0154219874180853,0.0188952842727303,0.1063391633331775,0.1186902500689029,0.177004724740982,0.0264963962137699,0.4794306814670562,0.0,7.070927460988362,1.4515870809555054, nother problem
4001,SPK1,0.0903988055884838,0.0407042119652032,0.0459041124209761,0.065492994338274,0.1564810395240783,0.2096996784210205,0.0321235449984669,0.3591956377029419,0.0,3.7962170839309692,1.4515870809555054, on our hands.
4005,SPK1,0.118375688791275,0.0203136129304766,0.1066597312688827,0.0590093713253736,0.3278017282485962,0.1617774665355682,0.0920229911804199,0.1140393920242786,1.0,0.5195780992507935,1.4515870809555054, 
4006,SPK0,0.0104133067885413,0.0034321324259508,0.0094364355318248,0.1408055886626243,0.0052647850010544,0.1872531596571207,0.0553710428066551,0.5880235612392426,1.0,2.6636455059051514,0.9868130683898926," > Well, you"
4010,SPK0,0.0094410523306578,0.0029318259155843,0.0060434584040194,0.1418648704886436,0.0027080806146841,0.1821563370525837,0.0873524505645036,0.5675019443035125,0.0,2.5619218945503235,0.9868130683898926," know, we'll see at"
4016,SPK0,0.0047590882879578,0.0012247637722692,0.0036526130020825,0.2331180663572417,0.0022337623457941,0.0989629075758987,0.0356699572876095,0.6203788386450874,1.0,3.4017754724870124,0.9346118271350861, > the rubber
4019,SPK1,0.098998050391674,0.0202241588383913,0.0441062059253454,0.0252077712677419,0.5966655015945435,0.1176299966871738,0.0672614887356758,0.029906790331006,1.0,3.1080467123538256,0.23040719330310822, > Right? 
4026,SPK0,0.0060220583342015,0.0007882661855546,0.0016203505540033,0.1751592144370079,0.0040728151216171,0.0200154800899326,0.002593680639984,0.7897281408309936,1.0,1.7292841662253653,0.8824105858802795, is going to meet the road like
4033,SPK0,0.0069334366591647,0.0017850346150225,0.0021665678184945,0.2682004272937775,0.0061332166253123,0.0810580114135518,0.0213078391854651,0.6124154582619667,1.0,1.1254765391349792,0.750057727098465, >
4036,SPK1,0.0493906872346997,0.011011599516496,0.0368194937705993,0.0154896048828959,0.7566165447235107,0.0642197845503687,0.0400324124842882,0.0264198869466781,1.0,2.1526886622111,1.4313359260559082, > Yeah 
4040,SPK0,0.0224601652473211,0.0044245792785659,0.0184720881981775,0.1360330762341618,0.0214876288548111,0.2040977887809276,0.0520324317738413,0.5409922748804092,1.0,5.474625746409099,0.35299915075302124, This cannot continue
4043,SPK0,0.055104574561119,0.0041027222527191,0.0698703306727111,0.2254474010318517,0.0100601701764389,0.1176199483685195,0.0556928979232907,0.4621019914746285,1.0,0.560384064912796,0.35299915075302124,. 
4045,SPK1,0.0697981350123882,0.0718035947531461,0.0483738555572927,0.0078389968024566,0.4851004302501679,0.2237965643405914,0.0497228659689426,0.0435655556619167,1.0,5.102690935134888,1.3152642250061035, > somebody
4047,SPK1,0.0956265665590763,0.075001879222691,0.0462579067796468,0.0114652038551867,0.3951488614082336,0.2502302944660187,0.06095582395792,0.0653134454041719,1.0,1.525255389045924,1.3152642250061035,'s got to step
4051,SPK1,0.1188094571232795,0.0390287429094314,0.0716285198926925,0.0155077699571847,0.3627759397029877,0.2382231667637825,0.0668060317635536,0.0872203610837459,0.0,3.2235307455062867,1.3152642250061035, up and and go in
